time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,1.04298090663e-07,-1.0988418223e-07,10.0075524056,6.28294322847,6.28292054785,0.0,1.75740226465e-05,-1.67945717993e-05,0.251724710382,-0.0136592524871,-0.0151515896331,0.0,482.78990282597425,481.64563496262167,483.5921864776054,482.56246136731295
0.12000000000000001,9.45327815412e-06,-8.55239417754e-06,10.0244740191,6.28236747695,6.28154736182,0.0,0.000395877148469,-0.000330715779498,0.312313859238,-0.00250574078807,-0.0465892680627,0.0,426.01249268065266,423.3160552842651,423.4331953229605,424.39156149300896
0.18,7.87930208645e-05,-4.63371806322e-05,10.0472148993,6.28254376068,6.27951223254,0.0,0.00216545938996,-0.000925464587063,0.445671661875,0.0120586330998,-0.0162521409455,0.0,446.6056341437593,449.072148990595,446.53060248119044,447.7169169960547
0.23999999999999996,0.000291838391794,-0.000112634594392,10.07796532,0.000299834928956,6.27886923968,0.0,0.00502043607066,-0.00119446001669,0.579283252241,0.0221096481762,-0.00146708917805,0.0,447.3985185722158,448.6006081207906,446.92775083306594,447.7459870580643
0.3,0.000684187017245,-0.000172844723152,10.1161041324,0.00160126914331,6.2783763229,0.0,0.00808199649437,-0.000676063143433,0.691948309735,0.0208390469472,-0.0272523686895,0.0,442.3882718738412,440.2603454850188,441.2638780076984,441.15900471102736
0.36000000000000004,0.00127764440973,-0.00017452638038,10.1612067934,0.00251856519078,6.27680446425,0.0,0.0118676148213,0.000737029350926,0.811394921296,0.000861212148706,-0.0241677766907,0.0,442.06212391933224,442.31604559721325,445.7049545876226,444.06934676417114
0.4200000000000001,0.00215828967336,-6.60516561718e-05,10.2176889952,0.00240884497794,6.27581480989,0.0,0.0176350364935,0.00287541881415,1.07113730132,-0.00783978913949,-0.0044032378149,0.0,485.4135640803261,486.89436354912704,485.4615300959061,484.80833395115474
0.48000000000000015,0.00339426949416,0.00016294437754,10.2882629295,0.00250441560324,6.27543170988,0.0,0.0236005928798,0.00474061865348,1.28111534569,0.0158014925572,-0.010676650436,0.0,471.49955780635395,471.0148038171597,471.1529789128401,472.97703695073477
0.5400000000000001,0.00494717881964,0.00049404142229,10.3649097733,0.0032809323028,6.27519668154,0.0,0.0281985517758,0.00637084844313,1.27378714807,0.00650240976112,0.00699885932508,0.0,403.0051278831934,404.5995296526022,402.8249237974066,401.9831308322731
0.6000000000000002,0.00679242154049,0.000941364640331,10.4430947128,0.00362277523291,6.27587743862,0.0,0.0332550889085,0.00857483492081,1.33231113289,0.00403659395159,0.0188664123619,0.0,423.59623869953066,424.6153447188441,426.3636033881897,426.15280775566197
0.6600000000000003,0.00895509741147,0.00154267763797,10.528982231,0.00407813043187,6.27717417443,0.0,0.0386902578734,0.0115096082719,1.53036305593,0.013886301402,0.0266044926823,0.0,468.5447525049089,469.14588067066086,468.20786928848497,468.97336954740507
0.7200000000000003,0.0114121345354,0.00233393179081,10.6269260562,0.0045066552947,6.27899709938,0.0,0.0430075888044,0.0149448469156,1.73414541397,-0.0118793524173,0.0370302617553,0.0,469.756333031718,470.5642651986155,472.69568728574745,470.7060790259306
0.7800000000000004,0.0140766384302,0.00332833814674,10.73565187,0.00380242654659,6.28145310025,0.0,0.0455493238614,0.0181228625933,1.8898054824,-0.0114542415341,0.0477754443199,0.0,456.52739883965535,457.3847183619816,457.256772196419,457.2907617654935
0.8400000000000004,0.0168326901825,0.00448736106506,10.8507202476,0.00362327420189,0.00121621654032,0.0,0.0460411434414,0.0204732061774,1.94571403701,0.0100852752706,0.0517384853646,0.0,426.6640559916694,427.00385463559996,424.6905455784792,426.5339830928146
0.9000000000000005,0.0195519994239,0.00580567731917,10.9739100628,0.00400448702859,0.0041479202183,0.0,0.0442432864447,0.0235294448249,2.16023242087,-0.00241174154738,0.0423805541211,0.0,475.7547809952134,475.0390787622235,475.8551906873694,474.8975501439136
0.9600000000000005,0.0221069552555,0.00730499580594,11.1074306066,0.00496508531334,0.0065727398002,0.0,0.0406583364847,0.0265052257879,2.290199816,0.0387405532353,0.0361583408727,0.0,450.98283231304043,450.48081196565187,449.14799435540033,452.4730701604021
1.0200000000000005,0.0243859884035,0.00901974091077,11.2501431232,0.0077273448587,0.00894269496179,0.0,0.0350540380643,0.0309424297004,2.46651734212,0.0576486980551,0.0454586960938,0.0,465.63528201122165,466.36295368035877,464.05143538227316,465.534346628814
1.0800000000000005,0.0262878489654,0.0110534207824,11.4016566474,0.0110032015744,0.0124607183974,0.0,0.0280087466272,0.0371975554689,2.58366979821,0.0476679073453,0.0767932140227,0.0,446.93574051539366,449.4844536216016,448.4517601141448,447.64227661935485
1.1400000000000006,0.027680552232,0.0135350214579,11.5605956461,0.0145192426242,0.017395950944,0.0,0.01790867235,0.0458646938808,2.71398558634,0.0744718191477,0.0913927938919,0.0,451.7116426601948,452.8927082661331,452.1487985272666,454.3052199211881
1.2000000000000006,0.0283527727933,0.0166220701044,11.7276189611,0.0186463428843,0.022682721714,0.0,0.00392333187963,0.0574985237278,2.85310302785,0.0538873442811,0.0805843995515,0.0,456.31784750135756,455.46043012592594,457.1867722685904,455.54709087609393
1.2600000000000007,0.0281635659159,0.0204183095425,11.8991442852,0.0215962007021,0.0273257420968,0.0,-0.010651571874,0.0693187506894,2.86436324627,0.0374780901146,0.0700641158064,0.0,416.16928225674906,415.25259787280885,417.0263203478659,415.592139107542
